;;;;
;;Solicitação de dados de empregos e empresas do setorde metalurgia, mecânica e material elétrico da região de Chapecó;;
;;Fonte dos dados: RAIS (2019);;
;;Demandante: Cleodete - Simec;;
;;Execução: Observatório Fiesc;;
;;Data: 27/01/2021;;
Município;Setor;Escolaridade;Empregados;
Canoinhas;SERVIÇOS;Superior Incompleto;55;
Canoinhas;SERVIÇOS;Superior Incompleto;17;
Canoinhas;SERVIÇOS;Superior Incompleto;60;
Canoinhas;SERVIÇOS;Superior Incompleto;12;
Canoinhas;SERVIÇOS;Superior Incompleto;12;
Canoinhas;SERVIÇOS;Superior Incompleto;3;
Canoinhas;SERVIÇOS;Superior Incompleto;14;
Capão Alto;AGROPECUÁRIA;Analfabeto;3;
Capão Alto;INDÚSTRIA;Analfabeto;1;
Capão Alto;SERVIÇOS;Analfabeto;1;
Capão Alto;AGROPECUÁRIA;Fundamental completo;23;
Capão Alto;INDÚSTRIA;Fundamental completo;2;
Capão Alto;INDÚSTRIA;Fundamental completo;13;
Capão Alto;COMÉRCIO;Fundamental completo;2;
Capão Alto;TRANSPORTE;Fundamental completo;3;
Capão Alto;SERVIÇOS;Fundamental completo;1;
Capão Alto;SERVIÇOS;Fundamental completo;30;
Capão Alto;AGROPECUÁRIA;Fundamental incompleto;56;
Capão Alto;INDÚSTRIA;Fundamental incompleto;3;
Capão Alto;INDÚSTRIA;Fundamental incompleto;9;
Capão Alto;COMÉRCIO;Fundamental incompleto;4;
Capão Alto;TRANSPORTE;Fundamental incompleto;6;
Capão Alto;SERVIÇOS;Fundamental incompleto;2;
Capão Alto;SERVIÇOS;Fundamental incompleto;56;
Capão Alto;SERVIÇOS;Fundamental incompleto;2;
Capão Alto;SERVIÇOS;Fundamental incompleto;2;
Capão Alto;AGROPECUÁRIA;Medio completo;47;
Capão Alto;INDÚSTRIA;Medio completo;5;
Capão Alto;INDÚSTRIA;Medio completo;55;
Capão Alto;INDÚSTRIA;Medio completo;2;
Capão Alto;COMÉRCIO;Medio completo;33;
Capão Alto;TRANSPORTE;Medio completo;19;
Capão Alto;SERVIÇOS;Medio completo;64;
Capão Alto;SERVIÇOS;Medio completo;1;
Capão Alto;SERVIÇOS;Medio completo;71;
Capão Alto;SERVIÇOS;Medio completo;6;
Capão Alto;AGROPECUÁRIA;Medio incompleto;14;
Capão Alto;INDÚSTRIA;Medio incompleto;2;
Capão Alto;INDÚSTRIA;Medio incompleto;6;
Capão Alto;COMÉRCIO;Medio incompleto;1;
Capão Alto;TRANSPORTE;Medio incompleto;6;
Capão Alto;SERVIÇOS;Medio incompleto;3;
Capão Alto;SERVIÇOS;Medio incompleto;6;
Capão Alto;AGROPECUÁRIA;Superior Completo;4;
Capão Alto;INDÚSTRIA;Superior Completo;5;
Capão Alto;INDÚSTRIA;Superior Completo;1;
Capão Alto;INDÚSTRIA;Superior Completo;1;
Capão Alto;COMÉRCIO;Superior Completo;3;
Capão Alto;SERVIÇOS;Superior Completo;83;
Capão Alto;SERVIÇOS;Superior Completo;1;
Capão Alto;AGROPECUÁRIA;Superior Incompleto;2;
Capão Alto;INDÚSTRIA;Superior Incompleto;1;
Capão Alto;INDÚSTRIA;Superior Incompleto;4;
Capão Alto;COMÉRCIO;Superior Incompleto;1;
Capão Alto;SERVIÇOS;Superior Incompleto;1;
Capão Alto;SERVIÇOS;Superior Incompleto;14;
Capinzal;AGROPECUÁRIA;Analfabeto;4;
Capinzal;INDÚSTRIA;Analfabeto;2;
Capinzal;INDÚSTRIA;Analfabeto;2;
Capinzal;COMÉRCIO;Analfabeto;3;
Capinzal;SERVIÇOS;Analfabeto;23;
Capinzal;AGROPECUÁRIA;Fundamental completo;65;
Capinzal;INDÚSTRIA;Fundamental completo;912;
Capinzal;INDÚSTRIA;Fundamental completo;3;
Capinzal;INDÚSTRIA;Fundamental completo;46;
Capinzal;COMÉRCIO;Fundamental completo;183;
Capinzal;TRANSPORTE;Fundamental completo;42;
Capinzal;SERVIÇOS;Fundamental completo;40;
Capinzal;SERVIÇOS;Fundamental completo;2;
Capinzal;SERVIÇOS;Fundamental completo;2;
Capinzal;SERVIÇOS;Fundamental completo;20;
Capinzal;SERVIÇOS;Fundamental completo;39;
Capinzal;SERVIÇOS;Fundamental completo;15;
Capinzal;SERVIÇOS;Fundamental completo;3;
Capinzal;SERVIÇOS;Fundamental completo;14;
Capinzal;AGROPECUÁRIA;Fundamental incompleto;104;
Capinzal;INDÚSTRIA;Fundamental incompleto;5;
Capinzal;INDÚSTRIA;Fundamental incompleto;1635;
Capinzal;INDÚSTRIA;Fundamental incompleto;2;
Capinzal;INDÚSTRIA;Fundamental incompleto;75;
Capinzal;COMÉRCIO;Fundamental incompleto;104;
Capinzal;TRANSPORTE;Fundamental incompleto;50;
Capinzal;SERVIÇOS;Fundamental incompleto;20;
Capinzal;SERVIÇOS;Fundamental incompleto;3;
Capinzal;SERVIÇOS;Fundamental incompleto;1;
Capinzal;SERVIÇOS;Fundamental incompleto;1;
Capinzal;SERVIÇOS;Fundamental incompleto;1;
Capinzal;SERVIÇOS;Fundamental incompleto;19;
Capinzal;SERVIÇOS;Fundamental incompleto;39;
Capinzal;SERVIÇOS;Fundamental incompleto;9;
Capinzal;SERVIÇOS;Fundamental incompleto;1;
Capinzal;SERVIÇOS;Fundamental incompleto;10;
Capinzal;AGROPECUÁRIA;Medio completo;132;
Capinzal;INDÚSTRIA;Medio completo;6;
Capinzal;INDÚSTRIA;Medio completo;2019;
Capinzal;INDÚSTRIA;Medio completo;21;
Capinzal;INDÚSTRIA;Medio completo;53;
Capinzal;COMÉRCIO;Medio completo;594;
Capinzal;TRANSPORTE;Medio completo;119;
Capinzal;SERVIÇOS;Medio completo;46;
Capinzal;SERVIÇOS;Medio completo;27;
Capinzal;SERVIÇOS;Medio completo;3;
Capinzal;SERVIÇOS;Medio completo;1;
Capinzal;SERVIÇOS;Medio completo;29;
Capinzal;SERVIÇOS;Medio completo;122;
Capinzal;SERVIÇOS;Medio completo;146;
Capinzal;SERVIÇOS;Medio completo;19;
Capinzal;SERVIÇOS;Medio completo;94;
Capinzal;SERVIÇOS;Medio completo;1;
Capinzal;SERVIÇOS;Medio completo;28;
Capinzal;AGROPECUÁRIA;Medio incompleto;37;
Capinzal;INDÚSTRIA;Medio incompleto;4;
Capinzal;INDÚSTRIA;Medio incompleto;650;
Capinzal;INDÚSTRIA;Medio incompleto;1;
Capinzal;INDÚSTRIA;Medio incompleto;23;
Capinzal;COMÉRCIO;Medio incompleto;160;
Capinzal;TRANSPORTE;Medio incompleto;22;
Capinzal;SERVIÇOS;Medio incompleto;20;
Capinzal;SERVIÇOS;Medio incompleto;8;
Capinzal;SERVIÇOS;Medio incompleto;1;
Capinzal;SERVIÇOS;Medio incompleto;7;
Capinzal;SERVIÇOS;Medio incompleto;13;
Capinzal;SERVIÇOS;Medio incompleto;16;
Capinzal;SERVIÇOS;Medio incompleto;4;
Capinzal;SERVIÇOS;Medio incompleto;6;
Capinzal;INDÚSTRIA;Pós-graduação;10;
Capinzal;TRANSPORTE;Pós-graduação;1;
Capinzal;SERVIÇOS;Pós-graduação;1;
Capinzal;AGROPECUÁRIA;Superior Completo;19;
Capinzal;INDÚSTRIA;Superior Completo;2;
Capinzal;INDÚSTRIA;Superior Completo;303;
Capinzal;INDÚSTRIA;Superior Completo;14;
Capinzal;INDÚSTRIA;Superior Completo;16;
Capinzal;COMÉRCIO;Superior Completo;98;
Capinzal;TRANSPORTE;Superior Completo;11;
Capinzal;SERVIÇOS;Superior Completo;10;
Capinzal;SERVIÇOS;Superior Completo;7;
Capinzal;SERVIÇOS;Superior Completo;51;
Capinzal;SERVIÇOS;Superior Completo;26;
Capinzal;SERVIÇOS;Superior Completo;152;
Capinzal;SERVIÇOS;Superior Completo;277;
Capinzal;SERVIÇOS;Superior Completo;32;
Capinzal;SERVIÇOS;Superior Completo;33;
Capinzal;SERVIÇOS;Superior Completo;4;
Capinzal;SERVIÇOS;Superior Completo;16;
Capinzal;AGROPECUÁRIA;Superior Incompleto;11;
Capinzal;INDÚSTRIA;Superior Incompleto;116;
Capinzal;INDÚSTRIA;Superior Incompleto;2;
Capinzal;INDÚSTRIA;Superior Incompleto;3;
Capinzal;COMÉRCIO;Superior Incompleto;97;
Capinzal;TRANSPORTE;Superior Incompleto;4;
Capinzal;SERVIÇOS;Superior Incompleto;2;
Capinzal;SERVIÇOS;Superior Incompleto;6;
Capinzal;SERVIÇOS;Superior Incompleto;10;
Capinzal;SERVIÇOS;Superior Incompleto;40;
Capinzal;SERVIÇOS;Superior Incompleto;24;
Capinzal;SERVIÇOS;Superior Incompleto;32;
Capinzal;SERVIÇOS;Superior Incompleto;8;
Capinzal;SERVIÇOS;Superior Incompleto;13;
Capinzal;SERVIÇOS;Superior Incompleto;1;
Capinzal;SERVIÇOS;Superior Incompleto;8;
Capivari de Baixo;INDÚSTRIA;Analfabeto;2;
Capivari de Baixo;INDÚSTRIA;Analfabeto;1;
Capivari de Baixo;COMÉRCIO;Analfabeto;1;
Capivari de Baixo;SERVIÇOS;Analfabeto;1;
Capivari de Baixo;AGROPECUÁRIA;Fundamental completo;4;
Capivari de Baixo;INDÚSTRIA;Fundamental completo;1;
Capivari de Baixo;INDÚSTRIA;Fundamental completo;76;
Capivari de Baixo;INDÚSTRIA;Fundamental completo;2;
Capivari de Baixo;INDÚSTRIA;Fundamental completo;1;
Capivari de Baixo;INDÚSTRIA;Fundamental completo;21;
Capivari de Baixo;COMÉRCIO;Fundamental completo;53;
Capivari de Baixo;TRANSPORTE;Fundamental completo;27;
Capivari de Baixo;SERVIÇOS;Fundamental completo;5;
Capivari de Baixo;SERVIÇOS;Fundamental completo;22;
Capivari de Baixo;SERVIÇOS;Fundamental completo;40;
Capivari de Baixo;SERVIÇOS;Fundamental completo;26;
Capivari de Baixo;SERVIÇOS;Fundamental completo;2;
Capivari de Baixo;SERVIÇOS;Fundamental completo;20;
Capivari de Baixo;AGROPECUÁRIA;Fundamental incompleto;3;
Capivari de Baixo;INDÚSTRIA;Fundamental incompleto;5;
Capivari de Baixo;INDÚSTRIA;Fundamental incompleto;73;
Capivari de Baixo;INDÚSTRIA;Fundamental incompleto;21;
Capivari de Baixo;COMÉRCIO;Fundamental incompleto;35;
Capivari de Baixo;TRANSPORTE;Fundamental incompleto;19;
Capivari de Baixo;SERVIÇOS;Fundamental incompleto;2;
Capivari de Baixo;SERVIÇOS;Fundamental incompleto;1;
Capivari de Baixo;SERVIÇOS;Fundamental incompleto;10;
Capivari de Baixo;SERVIÇOS;Fundamental incompleto;65;
Capivari de Baixo;SERVIÇOS;Fundamental incompleto;1;
Capivari de Baixo;SERVIÇOS;Fundamental incompleto;8;
Capivari de Baixo;AGROPECUÁRIA;Medio completo;19;
Capivari de Baixo;INDÚSTRIA;Medio completo;544;
Capivari de Baixo;INDÚSTRIA;Medio completo;219;
Capivari de Baixo;INDÚSTRIA;Medio completo;2;
Capivari de Baixo;INDÚSTRIA;Medio completo;221;
Capivari de Baixo;COMÉRCIO;Medio completo;679;
Capivari de Baixo;TRANSPORTE;Medio completo;153;
Capivari de Baixo;SERVIÇOS;Medio completo;40;
Capivari de Baixo;SERVIÇOS;Medio completo;31;
Capivari de Baixo;SERVIÇOS;Medio completo;6;
Capivari de Baixo;SERVIÇOS;Medio completo;6;
Capivari de Baixo;SERVIÇOS;Medio completo;150;
Capivari de Baixo;SERVIÇOS;Medio completo;193;
Capivari de Baixo;SERVIÇOS;Medio completo;41;
Capivari de Baixo;SERVIÇOS;Medio completo;21;
Capivari de Baixo;SERVIÇOS;Medio completo;3;
Capivari de Baixo;SERVIÇOS;Medio completo;90;
Capivari de Baixo;INDÚSTRIA;Medio incompleto;45;
Capivari de Baixo;INDÚSTRIA;Medio incompleto;1;
Capivari de Baixo;INDÚSTRIA;Medio incompleto;13;
Capivari de Baixo;COMÉRCIO;Medio incompleto;76;
Capivari de Baixo;TRANSPORTE;Medio incompleto;13;
Capivari de Baixo;SERVIÇOS;Medio incompleto;4;
Capivari de Baixo;SERVIÇOS;Medio incompleto;1;
Capivari de Baixo;SERVIÇOS;Medio incompleto;1;
Capivari de Baixo;SERVIÇOS;Medio incompleto;13;
Capivari de Baixo;SERVIÇOS;Medio incompleto;39;
Capivari de Baixo;SERVIÇOS;Medio incompleto;2;
Capivari de Baixo;SERVIÇOS;Medio incompleto;9;
Capivari de Baixo;INDÚSTRIA;Pós-graduação;1;
Capivari de Baixo;SERVIÇOS;Pós-graduação;5;
Capivari de Baixo;INDÚSTRIA;Superior Completo;1;
Capivari de Baixo;INDÚSTRIA;Superior Completo;69;
Capivari de Baixo;INDÚSTRIA;Superior Completo;95;
Capivari de Baixo;INDÚSTRIA;Superior Completo;16;
Capivari de Baixo;COMÉRCIO;Superior Completo;78;
Capivari de Baixo;TRANSPORTE;Superior Completo;13;
Capivari de Baixo;SERVIÇOS;Superior Completo;1;
Capivari de Baixo;SERVIÇOS;Superior Completo;4;
Capivari de Baixo;SERVIÇOS;Superior Completo;18;
Capivari de Baixo;SERVIÇOS;Superior Completo;11;
Capivari de Baixo;SERVIÇOS;Superior Completo;19;
Capivari de Baixo;SERVIÇOS;Superior Completo;371;
Capivari de Baixo;SERVIÇOS;Superior Completo;164;
Capivari de Baixo;SERVIÇOS;Superior Completo;1;
Capivari de Baixo;SERVIÇOS;Superior Completo;29;
Capivari de Baixo;AGROPECUÁRIA;Superior Incompleto;1;
Capivari de Baixo;INDÚSTRIA;Superior Incompleto;19;
Capivari de Baixo;INDÚSTRIA;Superior Incompleto;15;
Capivari de Baixo;INDÚSTRIA;Superior Incompleto;5;
Capivari de Baixo;COMÉRCIO;Superior Incompleto;33;
Capivari de Baixo;TRANSPORTE;Superior Incompleto;4;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;4;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;1;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;7;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;9;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;43;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;5;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;1;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;1;
Capivari de Baixo;SERVIÇOS;Superior Incompleto;3;
Catanduvas;AGROPECUÁRIA;Analfabeto;3;
Catanduvas;INDÚSTRIA;Analfabeto;10;
Catanduvas;INDÚSTRIA;Analfabeto;1;
Catanduvas;COMÉRCIO;Analfabeto;2;
Catanduvas;TRANSPORTE;Analfabeto;2;
Catanduvas;SERVIÇOS;Analfabeto;1;
Catanduvas;AGROPECUÁRIA;Fundamental completo;45;
Catanduvas;INDÚSTRIA;Fundamental completo;84;
Catanduvas;INDÚSTRIA;Fundamental completo;3;
Catanduvas;COMÉRCIO;Fundamental completo;48;
Catanduvas;TRANSPORTE;Fundamental completo;150;
Catanduvas;SERVIÇOS;Fundamental completo;10;
Catanduvas;SERVIÇOS;Fundamental completo;2;
Catanduvas;SERVIÇOS;Fundamental completo;1;
Catanduvas;SERVIÇOS;Fundamental completo;1;
Catanduvas;SERVIÇOS;Fundamental completo;1;
Catanduvas;SERVIÇOS;Fundamental completo;1;
Catanduvas;SERVIÇOS;Fundamental completo;3;
Catanduvas;SERVIÇOS;Fundamental completo;1;
Catanduvas;SERVIÇOS;Fundamental completo;1;
Catanduvas;SERVIÇOS;Fundamental completo;5;
Catanduvas;AGROPECUÁRIA;Fundamental incompleto;102;
Catanduvas;INDÚSTRIA;Fundamental incompleto;184;
Catanduvas;INDÚSTRIA;Fundamental incompleto;8;
Catanduvas;COMÉRCIO;Fundamental incompleto;57;
Catanduvas;TRANSPORTE;Fundamental incompleto;280;
Catanduvas;SERVIÇOS;Fundamental incompleto;13;
Catanduvas;SERVIÇOS;Fundamental incompleto;3;
Catanduvas;SERVIÇOS;Fundamental incompleto;3;
Catanduvas;SERVIÇOS;Fundamental incompleto;4;
Catanduvas;SERVIÇOS;Fundamental incompleto;1;
Catanduvas;SERVIÇOS;Fundamental incompleto;1;
Catanduvas;SERVIÇOS;Fundamental incompleto;1;
Catanduvas;SERVIÇOS;Fundamental incompleto;5;
Catanduvas;AGROPECUÁRIA;Medio completo;93;
Catanduvas;INDÚSTRIA;Medio completo;267;
Catanduvas;INDÚSTRIA;Medio completo;8;
Catanduvas;INDÚSTRIA;Medio completo;13;
Catanduvas;COMÉRCIO;Medio completo;305;
Catanduvas;TRANSPORTE;Medio completo;326;
Catanduvas;SERVIÇOS;Medio completo;34;
Catanduvas;SERVIÇOS;Medio completo;9;
Catanduvas;SERVIÇOS;Medio completo;25;
Catanduvas;SERVIÇOS;Medio completo;4;
Catanduvas;SERVIÇOS;Medio completo;14;
Catanduvas;SERVIÇOS;Medio completo;23;
Catanduvas;SERVIÇOS;Medio completo;10;
Catanduvas;SERVIÇOS;Medio completo;15;
Catanduvas;SERVIÇOS;Medio completo;3;
Catanduvas;SERVIÇOS;Medio completo;24;
Catanduvas;AGROPECUÁRIA;Medio incompleto;30;
Catanduvas;INDÚSTRIA;Medio incompleto;80;
Catanduvas;INDÚSTRIA;Medio incompleto;2;
Catanduvas;COMÉRCIO;Medio incompleto;72;
Catanduvas;TRANSPORTE;Medio incompleto;95;
Catanduvas;SERVIÇOS;Medio incompleto;4;
Catanduvas;SERVIÇOS;Medio incompleto;1;
Catanduvas;SERVIÇOS;Medio incompleto;1;
Catanduvas;SERVIÇOS;Medio incompleto;1;
Catanduvas;SERVIÇOS;Medio incompleto;1;
Catanduvas;SERVIÇOS;Medio incompleto;9;
Catanduvas;SERVIÇOS;Pós-graduação;1;
Catanduvas;AGROPECUÁRIA;Superior Completo;8;
Catanduvas;INDÚSTRIA;Superior Completo;41;
Catanduvas;INDÚSTRIA;Superior Completo;4;
Catanduvas;COMÉRCIO;Superior Completo;33;
Catanduvas;TRANSPORTE;Superior Completo;27;
Catanduvas;SERVIÇOS;Superior Completo;1;
Catanduvas;SERVIÇOS;Superior Completo;4;
Catanduvas;SERVIÇOS;Superior Completo;42;
Catanduvas;SERVIÇOS;Superior Completo;2;
Catanduvas;SERVIÇOS;Superior Completo;21;
Catanduvas;SERVIÇOS;Superior Completo;7;
Catanduvas;SERVIÇOS;Superior Completo;5;
Catanduvas;SERVIÇOS;Superior Completo;53;
Catanduvas;SERVIÇOS;Superior Completo;15;
Catanduvas;SERVIÇOS;Superior Completo;1;
Catanduvas;SERVIÇOS;Superior Completo;15;
Catanduvas;AGROPECUÁRIA;Superior Incompleto;6;
Catanduvas;INDÚSTRIA;Superior Incompleto;25;
Catanduvas;INDÚSTRIA;Superior Incompleto;1;
Catanduvas;COMÉRCIO;Superior Incompleto;35;
Catanduvas;TRANSPORTE;Superior Incompleto;16;
Catanduvas;SERVIÇOS;Superior Incompleto;1;
Catanduvas;SERVIÇOS;Superior Incompleto;3;
Catanduvas;SERVIÇOS;Superior Incompleto;5;
Catanduvas;SERVIÇOS;Superior Incompleto;16;
Catanduvas;SERVIÇOS;Superior Incompleto;3;
Catanduvas;SERVIÇOS;Superior Incompleto;2;
Catanduvas;SERVIÇOS;Superior Incompleto;4;
Catanduvas;SERVIÇOS;Superior Incompleto;6;
Caxambu do Sul;AGROPECUÁRIA;Fundamental completo;9;
Caxambu do Sul;INDÚSTRIA;Fundamental completo;20;
Caxambu do Sul;INDÚSTRIA;Fundamental completo;1;
Caxambu do Sul;COMÉRCIO;Fundamental completo;6;
Caxambu do Sul;TRANSPORTE;Fundamental completo;6;
Caxambu do Sul;SERVIÇOS;Fundamental completo;21;
Caxambu do Sul;SERVIÇOS;Fundamental completo;2;
Caxambu do Sul;SERVIÇOS;Fundamental completo;2;
Caxambu do Sul;AGROPECUÁRIA;Fundamental incompleto;3;
Caxambu do Sul;INDÚSTRIA;Fundamental incompleto;20;
Caxambu do Sul;INDÚSTRIA;Fundamental incompleto;2;
Caxambu do Sul;COMÉRCIO;Fundamental incompleto;6;
Caxambu do Sul;TRANSPORTE;Fundamental incompleto;5;
Caxambu do Sul;SERVIÇOS;Fundamental incompleto;23;
Caxambu do Sul;SERVIÇOS;Fundamental incompleto;2;
Caxambu do Sul;SERVIÇOS;Fundamental incompleto;1;
Caxambu do Sul;AGROPECUÁRIA;Medio completo;13;
Caxambu do Sul;INDÚSTRIA;Medio completo;88;
Caxambu do Sul;INDÚSTRIA;Medio completo;2;
Caxambu do Sul;INDÚSTRIA;Medio completo;14;
Caxambu do Sul;COMÉRCIO;Medio completo;62;
Caxambu do Sul;TRANSPORTE;Medio completo;33;
Caxambu do Sul;SERVIÇOS;Medio completo;3;
Caxambu do Sul;SERVIÇOS;Medio completo;2;
Caxambu do Sul;SERVIÇOS;Medio completo;1;
Caxambu do Sul;SERVIÇOS;Medio completo;1;
Caxambu do Sul;SERVIÇOS;Medio completo;44;
Caxambu do Sul;SERVIÇOS;Medio completo;12;
Caxambu do Sul;SERVIÇOS;Medio completo;4;
Caxambu do Sul;AGROPECUÁRIA;Medio incompleto;4;
Caxambu do Sul;INDÚSTRIA;Medio incompleto;23;
Caxambu do Sul;INDÚSTRIA;Medio incompleto;2;
Caxambu do Sul;COMÉRCIO;Medio incompleto;10;
Caxambu do Sul;TRANSPORTE;Medio incompleto;2;
Caxambu do Sul;SERVIÇOS;Medio incompleto;1;
Caxambu do Sul;SERVIÇOS;Medio incompleto;2;
Caxambu do Sul;SERVIÇOS;Pós-graduação;1;
Caxambu do Sul;AGROPECUÁRIA;Superior Completo;1;
Caxambu do Sul;INDÚSTRIA;Superior Completo;20;
Caxambu do Sul;INDÚSTRIA;Superior Completo;2;
Caxambu do Sul;INDÚSTRIA;Superior Completo;2;
Caxambu do Sul;COMÉRCIO;Superior Completo;13;
Caxambu do Sul;TRANSPORTE;Superior Completo;2;
Caxambu do Sul;SERVIÇOS;Superior Completo;5;
Caxambu do Sul;SERVIÇOS;Superior Completo;2;
Caxambu do Sul;SERVIÇOS;Superior Completo;1;
Caxambu do Sul;SERVIÇOS;Superior Completo;53;
Caxambu do Sul;SERVIÇOS;Superior Completo;9;
Caxambu do Sul;SERVIÇOS;Superior Completo;1;
Caxambu do Sul;INDÚSTRIA;Superior Incompleto;4;
Caxambu do Sul;INDÚSTRIA;Superior Incompleto;1;
Caxambu do Sul;COMÉRCIO;Superior Incompleto;2;
Caxambu do Sul;SERVIÇOS;Superior Incompleto;1;
Caxambu do Sul;SERVIÇOS;Superior Incompleto;6;
Caxambu do Sul;SERVIÇOS;Superior Incompleto;1;
Celso Ramos;INDÚSTRIA;Fundamental completo;7;
Celso Ramos;INDÚSTRIA;Fundamental completo;3;
Celso Ramos;SERVIÇOS;Fundamental completo;1;
Celso Ramos;SERVIÇOS;Fundamental completo;37;
Celso Ramos;SERVIÇOS;Fundamental completo;1;
Celso Ramos;INDÚSTRIA;Fundamental incompleto;8;
Celso Ramos;COMÉRCIO;Fundamental incompleto;2;
Celso Ramos;TRANSPORTE;Fundamental incompleto;2;
Celso Ramos;SERVIÇOS;Fundamental incompleto;17;
Celso Ramos;SERVIÇOS;Fundamental incompleto;1;
Celso Ramos;INDÚSTRIA;Medio completo;14;
Celso Ramos;INDÚSTRIA;Medio completo;1;
Celso Ramos;INDÚSTRIA;Medio completo;16;
Celso Ramos;INDÚSTRIA;Medio completo;6;
Celso Ramos;COMÉRCIO;Medio completo;49;
Celso Ramos;TRANSPORTE;Medio completo;45;
Celso Ramos;SERVIÇOS;Medio completo;2;
Celso Ramos;SERVIÇOS;Medio completo;1;
Celso Ramos;SERVIÇOS;Medio completo;65;
Celso Ramos;SERVIÇOS;Medio completo;5;
Celso Ramos;INDÚSTRIA;Medio incompleto;1;
Celso Ramos;INDÚSTRIA;Medio incompleto;1;
Celso Ramos;INDÚSTRIA;Medio incompleto;3;
Celso Ramos;INDÚSTRIA;Medio incompleto;1;
Celso Ramos;COMÉRCIO;Medio incompleto;3;
Celso Ramos;TRANSPORTE;Medio incompleto;4;
Celso Ramos;SERVIÇOS;Medio incompleto;2;
Celso Ramos;SERVIÇOS;Medio incompleto;3;
Celso Ramos;COMÉRCIO;Superior Completo;11;
Celso Ramos;TRANSPORTE;Superior Completo;4;
Celso Ramos;SERVIÇOS;Superior Completo;3;
Celso Ramos;SERVIÇOS;Superior Completo;2;
Celso Ramos;SERVIÇOS;Superior Completo;96;
Celso Ramos;COMÉRCIO;Superior Incompleto;3;
Celso Ramos;SERVIÇOS;Superior Incompleto;2;
Celso Ramos;SERVIÇOS;Superior Incompleto;5;
Cerro Negro;AGROPECUÁRIA;Analfabeto;1;
Cerro Negro;AGROPECUÁRIA;Fundamental completo;11;
Cerro Negro;INDÚSTRIA;Fundamental completo;6;
Cerro Negro;COMÉRCIO;Fundamental completo;1;
Cerro Negro;TRANSPORTE;Fundamental completo;3;
Cerro Negro;SERVIÇOS;Fundamental completo;2;
Cerro Negro;SERVIÇOS;Fundamental completo;20;
Cerro Negro;AGROPECUÁRIA;Fundamental incompleto;13;
Cerro Negro;INDÚSTRIA;Fundamental incompleto;9;
Cerro Negro;COMÉRCIO;Fundamental incompleto;2;
Cerro Negro;TRANSPORTE;Fundamental incompleto;3;
Cerro Negro;SERVIÇOS;Fundamental incompleto;1;
Cerro Negro;SERVIÇOS;Fundamental incompleto;38;
Cerro Negro;SERVIÇOS;Fundamental incompleto;3;
Cerro Negro;AGROPECUÁRIA;Medio completo;17;
Cerro Negro;INDÚSTRIA;Medio completo;24;
Cerro Negro;COMÉRCIO;Medio completo;17;
Cerro Negro;TRANSPORTE;Medio completo;8;
Cerro Negro;SERVIÇOS;Medio completo;61;
Cerro Negro;SERVIÇOS;Medio completo;1;
Cerro Negro;AGROPECUÁRIA;Medio incompleto;1;
Cerro Negro;COMÉRCIO;Medio incompleto;1;
Cerro Negro;TRANSPORTE;Medio incompleto;1;
Cerro Negro;SERVIÇOS;Medio incompleto;3;
Cerro Negro;COMÉRCIO;Superior Completo;5;
Cerro Negro;SERVIÇOS;Superior Completo;79;
Cerro Negro;SERVIÇOS;Superior Completo;1;
Cerro Negro;AGROPECUÁRIA;Superior Incompleto;1;
Cerro Negro;COMÉRCIO;Superior Incompleto;1;
Cerro Negro;SERVIÇOS;Superior Incompleto;1;
Cerro Negro;SERVIÇOS;Superior Incompleto;13;
Cerro Negro;SERVIÇOS;Superior Incompleto;1;
Chapadão do Lageado;INDÚSTRIA;Fundamental completo;4;
Chapadão do Lageado;COMÉRCIO;Fundamental completo;3;
Chapadão do Lageado;SERVIÇOS;Fundamental completo;14;
Chapadão do Lageado;INDÚSTRIA;Fundamental incompleto;2;
Chapadão do Lageado;INDÚSTRIA;Fundamental incompleto;1;
Chapadão do Lageado;COMÉRCIO;Fundamental incompleto;3;
Chapadão do Lageado;SERVIÇOS;Fundamental incompleto;13;
Chapadão do Lageado;AGROPECUÁRIA;Medio completo;4;
Chapadão do Lageado;INDÚSTRIA;Medio completo;24;
Chapadão do Lageado;COMÉRCIO;Medio completo;15;
Chapadão do Lageado;TRANSPORTE;Medio completo;2;
Chapadão do Lageado;SERVIÇOS;Medio completo;1;
Chapadão do Lageado;SERVIÇOS;Medio completo;1;
Chapadão do Lageado;SERVIÇOS;Medio completo;1;
Chapadão do Lageado;SERVIÇOS;Medio completo;53;
Chapadão do Lageado;SERVIÇOS;Medio completo;2;
Chapadão do Lageado;INDÚSTRIA;Medio incompleto;4;
Chapadão do Lageado;COMÉRCIO;Medio incompleto;3;
Chapadão do Lageado;SERVIÇOS;Medio incompleto;12;
Chapadão do Lageado;SERVIÇOS;Medio incompleto;1;
Chapadão do Lageado;COMÉRCIO;Superior Completo;7;
Chapadão do Lageado;SERVIÇOS;Superior Completo;1;
Chapadão do Lageado;SERVIÇOS;Superior Completo;61;
